ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	analyzer	failure_reason
1419876766.697836	CR3OWD4gWXq9y5rmy5	5.39.218.219	36865	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876767.254430	CfedMB1CPOquCs7438	5.39.218.219	36876	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876767.818342	CJA0Fm1N7mP8hTbCPb	5.39.218.219	36888	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876768.438604	CvTBYT23Y6eARZSaLc	5.39.218.219	36901	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876768.937747	CBPEOp2Ob6XfRgeyH4	5.39.218.219	36915	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876769.468842	COu08CUwL9ZGLFFK3	5.39.218.219	36927	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876770.006666	CEqC871Rnwy1zusOWl	5.39.218.219	36939	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876770.493037	Ca1Nvg4voYZK5uVrtj	5.39.218.219	36950	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876771.036849	CeK3Mu40SuahTDupLc	5.39.218.219	36961	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876771.587696	CiimRp246vP6AjpRPb	5.39.218.219	36975	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876772.138079	CMma1U2n0YA2t99k38	5.39.218.219	36985	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876772.624373	CqL6Jm1BdHuDoy9Dy5	5.39.218.219	36995	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876773.104281	CAtbQB1MyfkSzM2wtj	5.39.218.219	37007	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876773.654716	Cd1xMu4UaR4KzWaTWl	5.39.218.219	37017	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876774.211408	Cta7wg4tlEmk78TKK3	5.39.218.219	37029	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876774.714916	Cn9qa71pFRbRwM7EH4	5.39.218.219	37042	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876775.248234	CV9G9CtyXpRXAe9b7	5.39.218.219	37054	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876775.792403	Cjjqhg11GWVRVTkxL6	5.39.218.219	37067	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876776.349112	ClNRCD12kNbIbBlNhd	5.39.218.219	37081	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876776.835328	CdV1KA2eyhhXsIykEb	5.39.218.219	37095	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876777.321837	CHT8vE2vxBFo5IUmf3	5.39.218.219	37107	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876777.936328	CKlymVJk5wCJ9QvR4	5.39.218.219	37116	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876778.493758	CGe6sSa0EZEa7P1kk	5.39.218.219	37130	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876778.979321	C05C0C4qmrf1j8SYKk	5.39.218.219	37143	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876779.523558	C0GeOd4Plc0Bs1rwEb	5.39.218.219	37153	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876780.091643	CybmyE21k4gDsGPZhd	5.39.218.219	37164	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876780.566927	CEd6NA2qoiQdxJrPL6	5.39.218.219	37177	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876781.181215	CkBjGD1wvuv9zc2sb7	5.39.218.219	37187	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876781.731517	CWbKkg1d8GHID4A0Lk	5.39.218.219	37204	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876782.340722	Cp2iPd4NwxVX1d84kk	5.39.218.219	37214	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876782.904164	CJjw1C4QDUuFyB6ER4	5.39.218.219	37229	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876783.407308	CtnstSIDUXH9jRvf3	5.39.218.219	37242	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876783.939650	CVqMnVVC4AE9Lcgw9	5.39.218.219	37252	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876784.490143	CF43be290fr2P2vdV9	5.39.218.219	37264	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876784.969918	Cdr4pQ1SOPnTpfmBne	5.39.218.219	37274	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876785.463423	CPWcLe3sNPOzkty43g	5.39.218.219	37287	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876786.027614	CV4L8b3RuKRlse3U62	5.39.218.219	37297	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876786.499754	CEIBUhLZTHDj81rv	5.39.218.219	37308	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876786.992786	CeWjflYt8ya3FHz1i	5.39.218.219	37317	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876787.607069	CEVKxD3yGxs3DdxDyh	5.39.218.219	37332	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876788.164259	CUacB14dIvtzTgXn3g	5.39.218.219	37348	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876788.657066	CqVtcb3F0SFtWOrVne	5.39.218.219	37362	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876789.142790	CYRNOe3whnbfJs5oV9	5.39.218.219	37374	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876789.629375	CwF0sQ149K7NiXorw9	5.39.218.219	37383	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876790.052112	CyjQde21UBVonD5Nyh	5.39.218.219	37393	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876790.621302	CdmPC14X9jj75eWJ1i	5.39.218.219	37402	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876791.165112	Cl3gzD3iUZUywbrrv	5.39.218.219	37413	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876791.791347	C5f6glEP7xder4V62	5.39.218.219	37426	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876792.336811	CPTeVhC5xz3tOPpOa	5.39.218.219	37439	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876792.886857	CvoY4X1oQIvAPD2Jh8	5.39.218.219	37453	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876793.431075	Cx0f3c2TYvf5Cul9vf	5.39.218.219	37469	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876793.987930	CbdlVZ2xBvYbfmygAe	5.39.218.219	37478	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876794.544828	CRvyvu32LQJpzYTlZ	5.39.218.219	37491	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876795.108562	CSirKwGbuCzdcReY1	5.39.218.219	37507	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876795.651949	CmluS1PUPDEVzeqJg	5.39.218.219	37521	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876796.156802	CEIRDU3VzLNGjy98cj	5.39.218.219	37530	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876796.767054	CUH3XF38O68udWRxAe	5.39.218.219	37543	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876797.252845	C6KVzu3AA4kYxQlrvf	5.39.218.219	37555	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876797.733327	C4wAZZ2rCYFWVjmWh8	5.39.218.219	37566	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876798.346654	CIqF5c2veVOlOgLDOa	5.39.218.219	37577	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876798.963225	CgPf7X1i5KJqPNEecj	5.39.218.219	37591	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876799.446929	Cbu8ZF3M0w90JYpxJg	5.39.218.219	37606	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876800.004821	CjrOFU33WxU0KwGhY1	5.39.218.219	37617	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876800.631029	CPzGS1J3NLNEskpZ	5.39.218.219	37632	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876801.194408	CFpuKwqhuV6P883Ud	5.39.218.219	37644	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876801.697174	CBHYml3al2YzOU3rbg	5.39.218.219	37658	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876802.250357	CPhT593TUTY2KZ3CY8	5.39.218.219	37670	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876802.813679	Cff53l2RNoqtK6dt7a	5.39.218.219	37681	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876803.299764	CRRh3O1ydbp07g8fvi	5.39.218.219	37697	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876803.843951	C0vdXw3ISlRZViRmqh	5.39.218.219	37708	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876804.452002	CAgyF34R1VaqlthsE2	5.39.218.219	37718	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876804.996935	Cqb41bzCswFEzb4j	5.39.218.219	37733	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876805.482988	CwfTzn009r0W4FK7a	5.39.218.219	37749	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876806.040203	CyCq7O1MEvgEGbUSY8	5.39.218.219	37764	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876806.519083	CmZm7l21vVytrdREbg	5.39.218.219	37779	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876806.999169	Cce9893LWpXpuFegUd	5.39.218.219	37791	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876807.543255	Ckzmpl3mHcvTc2Pbj	5.39.218.219	37802	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876808.036069	CJFVBnSTYCHkMjzE2	5.39.218.219	37818	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876808.580794	CjJf3bFfO4X27wqqh	5.39.218.219	37830	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876809.194937	CdCDF34tl8gmWU6ivi	5.39.218.219	37844	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876809.674683	CfUqXw37vNIUzn8emf	5.39.218.219	37863	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876810.231236	Czrm823zfW6iidAA4f	5.39.218.219	37878	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876810.775346	CP4lMn3am8vMiOmoBa	5.39.218.219	37898	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876811.261830	CX2cyZ1ymoON0TVVP8	5.39.218.219	37916	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876811.818624	CvN2152p2tCvroFsSg	5.39.218.219	37933	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876812.367955	Cmx4sS3XlQxeUvYTHi	5.39.218.219	37949	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876812.849405	CwbLHM3MFxsumarhc1	5.39.218.219	37964	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876813.349494	CMxIfuQBwN9ifPUp1	5.39.218.219	37979	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876813.892069	CmztT8Vil6NHlsgQ8	5.39.218.219	37993	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876814.378505	COJJ452dIlMPKuhIBa	5.39.218.219	38009	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876814.994397	CGY1CZ1kHRUb14XL4f	5.39.218.219	38020	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876815.485631	CcpbPn3ikaGdlsOomf	5.39.218.219	38035	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876815.967623	CiHkb23rrs1WHfz4q1	5.39.218.219	38048	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876816.529391	CpoRU8xacSjd1Aqc1	5.39.218.219	38065	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876817.087602	CvufhuumbDyeTSUHi	5.39.218.219	38080	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876817.631359	CTEmIM3QFH3euCTsSg	5.39.218.219	38097	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876818.167883	Cl4OsS31r7DL0X88Ii	5.39.218.219	38110	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876818.718128	CNTxCM3tBrcNrYx1Sg	5.39.218.219	38127	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876819.270025	C1mEvS3ePzMoj2Cbq1	5.39.218.219	38144	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876819.825346	CtAGN8Ue4jxZ51Tb1	5.39.218.219	38157	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876820.305137	ClJJiuH823PyrNj4f	5.39.218.219	38171	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876820.861999	C058Sn3v8FNEEvyCmf	5.39.218.219	38185	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876821.442205	COhl5230ogE2ctLHP8	5.39.218.219	38197	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876821.898779	Cw6g652CZxQh0iuPBa	5.39.218.219	38211	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876822.461699	C6gCuZ1LGsK8NpP9c1	5.39.218.219	38223	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876822.948198	CaO0nu7ykRA487tq1	5.39.218.219	38239	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876823.530394	CWJPR88iVZ5gnGeSg	5.39.218.219	38255	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876824.055481	C2T2yS3sm8e048TlIi	5.39.218.219	38271	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876824.669839	CorNEM3ln4xzQIuWBa	5.39.218.219	38286	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876825.217639	CvVi852u5Qu0D2zFmf	5.39.218.219	38302	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876825.776065	Clmz523Wvuc768pn4f	5.39.218.219	38317	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876826.386174	CR1dSn3qUSxU0TlYph	5.39.218.219	38331	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876826.871484	CxqAI340L22vfkQvvi	5.39.218.219	38348	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876827.422555	CLCrRw3zh29xxN8Di	5.39.218.219	38360	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876827.908502	CrUrDnnpH281bxGE2	5.39.218.219	38375	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876828.523005	CdSPVaorjqWDF6Sbg	5.39.218.219	38390	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876829.010522	CCBk2938zj8CrnSOTd	5.39.218.219	38403	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876829.623454	C0Zcsl3nxIOMnvIR7a	5.39.218.219	38414	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876830.110008	CCGf0O1F2EqLTRllY8	5.39.218.219	38431	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876830.679616	CG5R8l2isDfwTJo0F2	5.39.218.219	38445	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876831.236419	CapFZaAJVgwn8HXi	5.39.218.219	38460	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876831.780319	C2w9HnVu0ZsAwzGvi	5.39.218.219	38471	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876832.331520	CghqUw3b1ZzOARG9qh	5.39.218.219	38487	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876832.887658	CC5qL34E5HQVaBruY8	5.39.218.219	38501	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876833.431494	CDDnal2WatOyWnu18a	5.39.218.219	38514	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876833.988426	CXaE1O1FYODZ3J9PTd	5.39.218.219	38529	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876834.487690	CLUWsl3fpHFgPaZSbg	5.39.218.219	38543	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876835.114626	CHpV293ENhAAHSkQX1	5.39.218.219	38557	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876835.747513	CvRwV10nwv2rwACZ	5.39.218.219	38570	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876836.273188	CzEFEwXB0QFBS5Hbj	5.39.218.219	38582	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876836.894046	C1JC0G3772wtkLsEJg	5.39.218.219	38595	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876837.387333	CnDDyU389Soofn6ai8	5.39.218.219	38607	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876837.873524	Ce1GZb268uC0mEBbOa	5.39.218.219	38615	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876838.430084	C4vcaX1lk6WXsJ4FAe	5.39.218.219	38629	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876839.038638	Cw1wsu3HBZoe2YESuf	5.39.218.219	38640	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876839.594789	CMS6103yKQX3IswYJg	5.39.218.219	38657	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876840.160189	CeTdCU38NGykKNx0cj	5.39.218.219	38668	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876840.702262	CiYl4G3jbKOaJAONZ	5.39.218.219	38677	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876841.182059	CKytHwr7yk82bS0Y1	5.39.218.219	38687	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876841.662092	C2HsY1ywCobVER2vf	5.39.218.219	38697	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876842.358327	CblB203q23pYMgGOAe	5.39.218.219	38707	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876842.712116	CBB9uu3hy58SgJEcOa	5.39.218.219	38721	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876843.198608	CxlQaX1hkYxESitai8	5.39.218.219	38724	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876843.754998	CjVr0c27MimJPAaFv	5.39.218.219	38736	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876844.235203	CBX6alXcBBbcdUs62	5.39.218.219	38747	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876844.898850	C9IbYhulkSP32jUyh	5.39.218.219	38755	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876845.335811	C3iMAD3H846tGaJWU9	5.39.218.219	38769	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876845.836182	Cc5RuQ1t18wgvpEEw9	5.39.218.219	38777	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876846.309135	CYG18e2AO2fH6XoQ2g	5.39.218.219	38788	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876846.880764	CK1Ydb3g0QIhofv2oe	5.39.218.219	38797	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876847.345442	C2WCHe3L0dH0Mddt1i	5.39.218.219	38811	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876847.826399	Cac1FD31NRR7buEbzh	5.39.218.219	38821	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876848.369474	CEoNz14MwAQ87NSG62	5.39.218.219	38831	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876848.984822	CGxt0imtJK5NosSv	5.39.218.219	38840	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876849.533422	CuIwclfoUeYBwD9oe	5.39.218.219	38851	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876850.014419	CVfzJe3JRPWqL4WW2g	5.39.218.219	38860	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876850.510099	Cjt3gb3YmlCja18Iw9	5.39.218.219	38869	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876851.044852	Cxc58e267byU3DwZU9	5.39.218.219	38877	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876851.601521	CnE2vQ1NyE4Amm2OG4	5.39.218.219	38886	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876852.158583	CtxexCFWWiXUKifL3	5.39.218.219	38895	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876852.644649	Cl4bH61UNksgfPXoXl	5.39.218.219	38903	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876853.131877	CVke4g4OQ1L62XjHsj	5.39.218.219	38913	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876853.687955	Ctvrbv4BMbxSydf7z5	5.39.218.219	38922	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876854.168064	Cy8SmB1BMbNXaJJt28	5.39.218.219	38932	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876854.776261	CsSA6n1YtCXepwm2Pb	5.39.218.219	38946	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876855.327883	C2B0qU2ERT7HqwXULc	5.39.218.219	38958	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876855.863875	Cecppp2pYc7HUTdWsj	5.39.218.219	38970	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876856.418306	CIzVdv4H5mGzQZfDXl	5.39.218.219	38985	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876856.895750	CAoR6g4QzRwoUuGvL3	5.39.218.219	38995	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876857.374423	Cab5L61UjAk5mkJ3H4	5.39.218.219	39007	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876857.858202	CEzgBCXr0DiMs00Mc	5.39.218.219	39017	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876858.341530	C1tNpp23f4lfejO6Pb	5.39.218.219	39026	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876858.884826	CvZxqU2YfSOMKtWz28	5.39.218.219	39036	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876859.365052	CzVk8n1uooBrTOLcz5	5.39.218.219	39048	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876859.921787	ChfKoB1c0hpAO1SCe3	5.39.218.219	39054	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876860.536585	C1EOLVSlbCzFpC5S4	5.39.218.219	39066	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876861.016116	Cv8H0S5fB1dCWaCkk	5.39.218.219	39077	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876861.559863	CB71zB43IO8Yv87eKk	5.39.218.219	39085	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876862.046516	CBaAde4WN7NOjYRTb7	5.39.218.219	39098	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876862.610392	CYc3Sf14O7UGjsMWK6	5.39.218.219	39107	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876863.155199	CW4q4E1FbnNKXHGdhd	5.39.218.219	39120	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876863.633705	CQBsbB2tLuEibLN4Fb	5.39.218.219	39130	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876864.113907	CWfV5E26V6EedHUqKk	5.39.218.219	39138	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876864.606789	C4SIge4gu87c2JmOkk	5.39.218.219	39148	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876865.234352	CE954SHu6SWgAjVe3	5.39.218.219	39156	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876865.784841	CwAkPVkuYgGHmM6Fb	5.39.218.219	39169	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876866.286050	CbnL6E2eXA0xX94fhd	5.39.218.219	39181	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876866.834088	CLQrcB21rS4KtOp5L6	5.39.218.219	39194	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876867.326628	C7Mz5E1lrNIBebP1c7	5.39.218.219	39203	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876867.903643	CLXkTf1kofX7mqQ5rl	5.39.218.219	39214	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876868.421089	CHzfen4ASy9lfdgEDj	5.39.218.219	39227	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876868.979837	CRL9ys4F7YdheZtTb4	5.39.218.219	39238	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876869.585836	CrciRIRLrISphSVU3	5.39.218.219	39249	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876870.144420	CnBxV41GFhm1BhWglc	5.39.218.219	39261	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876870.609829	CgckfN2KZYNTKAGUAc	5.39.218.219	39272	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876871.169973	CgFJ1s2tl1QWrg3546	5.39.218.219	39280	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876871.652876	C6GK3v17yLp75QMRS7	5.39.218.219	39289	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876872.210444	CuzUSo16d8K8GQw7V3	5.39.218.219	39300	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876872.825417	CAuIY41sEe9tukP5c4	5.39.218.219	39315	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876873.381194	CialUItTExBIhyWDj	5.39.218.219	39327	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876873.939328	CwvEBs4vs6pF6hKorl	5.39.218.219	39339	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876874.470203	CWjBhn4W5QVoqwDTS7	5.39.218.219	39350	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876874.953346	CtgZTo1ixYnu26A746	5.39.218.219	39362	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876875.518911	CtjH4v1HujlyqNQ2Bc	5.39.218.219	39373	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876875.989832	CrW33s2nMF5hNDHplc	5.39.218.219	39386	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876876.517354	CLlvgN2ffVp3hk3W8k	5.39.218.219	39394	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876877.119011	C17ikE4rH0dBrwy8hl	5.39.218.219	39409	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876877.600202	C33XT64An48hMH0l43	5.39.218.219	39421	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876878.212974	CRw3HXeQgEWqkoJn5	5.39.218.219	39432	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876884.953614	CZ4njL2dLSFY5Lcosd	5.39.218.219	39589	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876885.485003	C9p5ty2IqlV6bymEf6	5.39.218.219	39606	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876886.029659	CHynrK12nyF4ETuQl7	5.39.218.219	39618	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876886.571804	CnrM0e1RFaE0DuQRgl	5.39.218.219	39627	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876887.110458	CMUIZ64HYGsYyMyk9k	5.39.218.219	39639	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876887.589221	CyWfhE4ICabJ5F8vn5	5.39.218.219	39650	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419876888.076654	Cw3SDLmP8UEfw3M43	5.39.218.219	39660	192.168.0.5	8013	tcp	HTTP	not a http reply line
